Категория;Наименование;Цена;Ссылка
Сыры;Сыр PRESIDENT Royal Blue c голубой плесенью 55%, без змж, 125г;245.99 ₽;https://lenta.com/product/709532-syr-royal-blue-c-golubojj-plesenyu-55-bez-zmzh-rossiya-125g/
Сыры;Сыр мягкий PRESIDENT Petit Brie с белой плесенью 60%, без змж, 125г;239.99 ₽;https://lenta.com/product/529204-syr-myagkijj-s-belojj-plesenyu-petit-brie-60-bez-zmzh-rossiya-125g/
Сыры;Сыр рассольный ЭКОМИЛК Фетика греческий 40%, без змж, вес сыра 400г, 490г;264.99 ₽;https://lenta.com/product/686721-syr-fetika-grecheskijj-rassolnyjj-40-ves-syra-400g-bez-zmzh-rossiya-490g/
Сыры;Сыр плавленый PRESIDENT Сливочный 40% ломтевой, без змж, 150г;104.99 ₽;https://lenta.com/product/119549-syr-plavlenyjj-slivochnyjj-40-lomtevojj-bez-zmzh-rossiya-150g/
Сыры;Сыр мягкий CHEESE VOYAGE Камамбер мини с белой плесенью 50–60%, без змж, 80г;159.99 ₽;https://lenta.com/product/547180-syr-kamamber-mini-myagkijj-s-belojj-plesenyu-bez-zmzh-rossiya-80g/
Сыры;Сыр плавленый PREMIUM CLUB Сливочный 35%, без змж, 400г;239.99 ₽;https://lenta.com/product/698105-syr-plavlenyjj-slivochnyjj-35-bez-zmzh-rossiya-400g/
Сыры;Сыр OLDENBURGER с грецким орехом 45%, нарезка, без змж, 125г;139.99 ₽;https://lenta.com/product/720356-syr-s-greckim-orehom-45-nar-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый КАРАТ Сливочный 45%, без змж, 400г;189.99 ₽;https://lenta.com/product/592903-syr-plavlenyjj-slivochnyjj-45-vanna-bez-zmzh-rossiya-400g/
Сыры;Сыр мягкий BONFESTO Balance Mini Моцарелла 30%, без змж, 250г;109.99 ₽;https://lenta.com/product/745590-syr-balance-mini-myagkijj-mocarella-30-bez-zmzh-belarus-250g/
Сыры;Продукт белковый РОССОЯ Тофу натуральный, 120г;79.99 ₽;https://lenta.com/product/458126-produkt-belkovyjj-tofu-naturalnyjj-rossiya-120g/
Сыры;Сыр GrandBlu Intense с голубой плесенью 50%, без змж, 100г;214.99 ₽;https://lenta.com/product/452468-syr-grandblu-intens-s-golubojj-plesenyu-50-bez-zmzh-rossiya-100g/
Сыры;Сыр полутвердый СЫРНАЯ ДИНАСТИЯ Топленое молочко 45%, без змж, весовой;225.00 ₽;https://lenta.com/product/852567-syr-ptv-toplenoe-molochko-45-bez-zmzh-ves-belarus/
Сыры;Сыр ЛАРЕЦ с лисичками 45%, без змж, весовой;330.00 ₽;https://lenta.com/product/715552-syr-s-lisichkami-45-shar-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий CHEF WORKS 10%, без змж, 800г;269.99 ₽;https://lenta.com/product/673536-syr-10-vedro-bez-zmzh-belarus-800g/
Сыры;Сыр плавленый СЫРОБОГАТОВ с ветчиной 50%, без змж, 200г;129.99 ₽;https://lenta.com/product/344799-syr-plavlenyjj-s-vetchinojj-50-vanna-bez-zmzh-rossiya-200g/
Сыры;Сыр твердый SCHONFELD Пармезан 40%, без змж, 180г;344.99 ₽;https://lenta.com/product/741308-syr-tverdyjj-parmezan-40-bez-zmzh-rossiya-180g/
Сыры;Сыр плавленый СЫРОБОГАТОВ Mini для бургера 25%, без змж, 112г;89.99 ₽;https://lenta.com/product/746585-syr-mini-plavlenyjj-dlya-burgera-25-bez-zmzh-rossiya-112g/
Сыры;Сыр мягкий BONFESTO Маскарпоне 78%, без змж, 500г;499.99 ₽;https://lenta.com/product/301729-syr-maskarpone-myagkijj-78-bez-zmzh-belarus-500g/
Сыры;Сыр плавленый PRESIDENT Шоколадный 30%, без змж, 400г;219.99 ₽;https://lenta.com/product/66273-syr-plavlenyjj-shokoladnyjj-30-bez-zmzh-rossiya-400g/
Сыры;Сыр творожный BONFESTO Кремчиз Креветки и зелень 65%, без змж, 140г;129.99 ₽;https://lenta.com/product/660296-syr-kremchiz-tvorozhnyjj-krevetki-i-zelen-65-bez-zmzh-belarus-140g/
Сыры;Сыр СЫРОБОГАТОВ Гауда 45%, без змж, весовой;320.00 ₽;https://lenta.com/product/344829-syr-gauda-45-ves-rossiya/
Сыры;Сыр творожный PRETTO с травами 65%, без змж, 140г;119.99 ₽;https://lenta.com/product/699389-syr-tvorozhnyjj-s-travami-65-pls-bez-zmzh-rossiya-140g/
Сыры;Сыр мягкий BONVIDA Рикотта 25%, без змж, 500г;249.99 ₽;https://lenta.com/product/699395-syr-myagkijj-rikotta-25-bez-zmzh-rossiya-500g/
Сыры;Сыр БОРОВСКИЙ СЫР Чечил 45%, без змж, 100г;179.99 ₽;https://lenta.com/product/703739-syr-chechil-45-bez-zmzh-rossiya-100g/
Сыры;Сыр плавленый HOCHLAND Сэндвич 45%, без змж, 150г;109.99 ₽;https://lenta.com/product/31873-syr-plavlenyjj-sendvich-lomtevojj-45-bez-zmzh-rossiya-150g/
Сыры;Сыр BONFESTO Маскарпоне 78%, без змж, 250г;274.99 ₽;https://lenta.com/product/391937-syr-maskarpone-78-bez-zmzh-belarus-250g/
Сыры;Сыр СТАРОМИНСКИЙ СЫРОДЕЛ Чеддер 50%, без змж, весовой;261.00 ₽;https://lenta.com/product/335505-syr-chedder-50-ves-bez-zmzh-rossiya/
Сыры;Сыр творожный BON MATIN Сливочный 30%, без змж 380г, 380г;199.99 ₽;https://lenta.com/product/743134-syr-tvorozhnyjj-slivochnyjj-30-bez-zmzh-380g-rossiya-380g/
Сыры;Сыр творожный PRESIDENT Chevre из козьего молока 65%, без змж, 140г;269.99 ₽;https://lenta.com/product/720554-syr-tvorozhnyjj-chevre-iz-kozego-moloka-65-bez-zmzh-rossiya-140g/
Сыры;Сыр PAN ASIAN Перлини 40% со вкусом васаби, без змж, 100г;159.99 ₽;https://lenta.com/product/740718-syr-perlini-so-vkusom-vasabi-bez-zmzh-rossiya-100g/
Сыры;Сыр твердый BELSTER Parmesan 40%, нарезка, без змж, 135г;279.99 ₽;https://lenta.com/product/658574-syr-parmesan-tverdyjj-40-nar-bez-zmzh-rossiya-135g/
Сыры;Сыр СЕЛО ЗЕЛЕНОЕ Голландский 45%, без змж, 200г;179.99 ₽;https://lenta.com/product/539766-syr-gollandskijj-45-bez-zmzh-rossiya-200g/
Сыры;Сыр СЫРОБОГАТОВ Голландский 45%, без змж, весовой;231.00 ₽;https://lenta.com/product/146356-syr-gollandskijj-it-45-ves-bez-zmzh-rossiya/
Сыры;Продукт плавленый с сыром СВЕЖАЯ МАРКА со вкусом сливок 60%, с змж, 350г;129.99 ₽;https://lenta.com/product/718953-produkt-plavlenyjj-s-syrom-so-vkusom-slivok-60-vanna-s-zmzh-rossiya-350g/
Сыры;Сыр плавленый HOCHLAND с ветчиной 45%, ломтики, без змж, 150г;109.99 ₽;https://lenta.com/product/31874-syr-plavlenyjj-s-vetchinojj-45-lomtiki-bez-zmzh-rossiya-150g/
Сыры;Сыр плавленый HOCHLAND Чизбургер 50%, без змж, 200г;144.99 ₽;https://lenta.com/product/736686-syr-plavlenyjj-chizburger-50-bez-zmzh-rossiya-200g/
Сыры;Сыр мягкий PRESIDENT Lingot с белой плесенью 60%, без змж, весовой;320.00 ₽;https://lenta.com/product/709044-syr-myagkijj-lingot-s-belojj-plesenyu-60-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий MLEKARA SABAC Сырко Сливочный 60%, без змж, 100г;82.99 ₽;https://lenta.com/product/392278-syr-myagkijj-slivochnyjj-syrko-60-pl-stak-bez-zmzh-serbiya-100g/
Сыры;Сыр творожный PRETTO 65%, без змж, 140г;109.99 ₽;https://lenta.com/product/699544-syr-tvorozhnyjj-65-pls-bez-zmzh-rossiya-140g/
Сыры;Сыр плавленый PRESIDENT с грибами 45%, без змж, 400г;219.99 ₽;https://lenta.com/product/66272-syr-plavlenyjj-s-gribami-45-bez-zmzh-rossiya-400g/
Сыры;Сыр PRETTO Рикотта 45%, без змж, 500г;259.99 ₽;https://lenta.com/product/723933-syr-rikotta-45-bez-zmzh-rossiya-500g/
Сыры;Сыр ПРЕДГОРЬЕ КАВКАЗА Адыгейский 45%, без змж, 300г;324.99 ₽;https://lenta.com/product/371663-syr-adygejjskijj-45-bez-zmzh-rossiya-300g/
Сыры;Сыр мягкий АТОН Бри с белой плесенью 50–60%, без змж, 100г;189.99 ₽;https://lenta.com/product/521946-syr-bri-myagkijj-s-belojj-plesenyu-50-60-bzmzh-rossiya-100g/
Сыры;Сыр BONFESTO Моцарелла 45%, без змж, вес сыра 100г, вес с рассолом 250г;109.99 ₽;https://lenta.com/product/283560-syr-mocarella-45-ves-syra-100g-bez-zmzh-belarus-250g/
Сыры;Сыр полутвердый РАДОСТЬ ВКУСА Ореховый 40%, нарезка, без змж, 125г;154.99 ₽;https://lenta.com/product/750406-syr-polutverdyjj-orehovyjj-40-bez-zmzh-rossiya-125g/
Сыры;Сыр OLDENBURGER с томатом и базиликом 45%, без змж, 350г;309.99 ₽;https://lenta.com/product/715501-syr-s-tomatom-i-bazilikom-45-cilindr-bez-zmzh-rossiya-350g/
Сыры;Сыр PRETTO Моцарелла кубики для пиццы 45%, без змж, 150г;189.99 ₽;https://lenta.com/product/643311-syr-642770-rossiya-150g/
Сыры;Сыр мягкий ЛЕНТА Бри с белой плесенью 50%, без змж, 125г;199.99 ₽;https://lenta.com/product/883332-syr-myagkijj-s-belojj-plesenyu-bri-50-bez-zmzh-rossiya-125g/
Сыры;Сыр OLDENBURGER с грецким орехом 45%, без змж, 350г;399.99 ₽;https://lenta.com/product/715608-syr-s-greckim-orehom-45-cilindr-bez-zmzh-rossiya-350g/
Сыры;Сыр PRETTO Сливочный, крем-основа 50%, без змж, 450г;289.99 ₽;https://lenta.com/product/731012-syr-slivochnyjj-50-krem-osnova-bez-zmzh-rossiya-450g/
Сыры;Сыр РАДОСТЬ ВКУСА Gold Маасдам 45%, нарезка, без змж, 125г;164.99 ₽;https://lenta.com/product/540412-syr-maasdam-slajjsy-gold-45-bez-zmzh-rossiya-125g/
Сыры;Сыр плавленый HOCHLAND с ветчиной 50%, порционный, без змж, 140г;119.99 ₽;https://lenta.com/product/31875-syr-plavlenyjj-s-vetchinojj-bez-zmzh-rossiya-140g/
Сыры;Сыр полутвердый ЭКОНИВА Воспоминания из Шольбрунна Momente aus Schollbrunn 50%, без змж, 200г;209.99 ₽;https://lenta.com/product/725631-syr-ptvsholbrunn50fasfloup-bez-zmzh-rossiya-200g/
Сыры;Сыр творожный BON MATIN Сливочный 30%, без змж 130г, 130г;89.99 ₽;https://lenta.com/product/743094-syr-tvorozhnyjj-slivochnyjj-30-bez-zmzh-130g-rossiya-130g/
Сыры;Сыр творожный HOCHLAND Фетакса сливочная, без змж, 140г;119.99 ₽;https://lenta.com/product/721595-syr-tvorozhnyjj-fetaksa-slivochnaya-bez-zmzh-rossiya-140g/
Сыры;Продукт полутвердый СЫРНАЯ КУЛЬТУРА Голландский 45%, с змж, 210г;124.99 ₽;https://lenta.com/product/550417-produkt-polutverdyjj-gollandskijj-45-s-zmzh-rossiya-210g/
Сыры;Сыр полутвердый СЫРОВАРНЯ ВОЛЖАНКА Халлуми 50%, без змж, 200г;299.99 ₽;https://lenta.com/product/505251-syr-polutverdyjj-hallumi-50-bez-zmzh-rossiya-200g/
Сыры;Сыр творожный 365 ДНЕЙ сливочный 30%, без змж, 100г;49.89 ₽;https://lenta.com/product/572506-syr-tvorozhnyjj-slivochnyjj-30-bez-zmzh-rossiya-100g/
Сыры;Сыр PRETTO Маскарпоне 80%, без змж, 250г;269.99 ₽;https://lenta.com/product/569890-syr-maskarpone-80-bez-zmzh-rossiya-250g/
Сыры;Сыр MONBLU с голубой благородной плесенью 50%, без змж, весовой;300.00 ₽;https://lenta.com/product/709983-syr-s-golubojj-blagorodnojj-plesenyu-50-bez-zmzh-ves-rossiya/
Сыры;Сыр DORBLU с голубой плесенью 50%, без змж, 100г;289.99 ₽;https://lenta.com/product/457552-syr-s-golubojj-plesenyu-50-bez-zmzh-rossiya-100g/
Сыры;Сыр ЛАРЕЦ с вялеными томатами и орегано 45%, без змж, весовой;330.00 ₽;https://lenta.com/product/715610-syr-s-vyalenymi-tomatami-i-oregano-45-shar-bez-zmzh-ves-rossiya/
Сыры;Сыр BONVIDA Легкий полутвердый 35%, без змж, весовой;240.00 ₽;https://lenta.com/product/886455-syr-ptv-legkijj-35-cilindr-bez-zmzh-ves-rossiya/
Сыры;Сыр мягкий NATURA Сливочный 60%, без змж, 150г;109.99 ₽;https://lenta.com/product/685922-syr-myagkijj-slivochnyjj-60-st-bez-zmzh-serbiya-150g/
Сыры;Сыр RICREM Пармезан 42%, без змж, весовой;381.00 ₽;https://lenta.com/product/661020-syr-parmezan-42-bez-zmzh-ves-argentina/
Сыры;Сыр мягкий рассольный DR.MILK Сербская Брынза 45%, без змж, 165г;139.99 ₽;https://lenta.com/product/661000-syr-serbskaya-brynza-myagkijj-rassolnyjj-45-bez-zmzh-serbiya-165g/
Сыры;Тофу ЛЕНТА LIFE, 120г;69.99 ₽;https://lenta.com/product/695554-tofu-rossiya-120g/
Сыры;Сыр ПОЧИНКИ Тильзитер 45%, без змж, весовой;277.50 ₽;https://lenta.com/product/672086-syr-tilziter-45-ves-bez-zmzh-rossiya/
Сыры;Сыр НЕНАШЕВО Горгонзола 55%, без змж, 100г;164.99 ₽;https://lenta.com/product/703203-syr-gorgonzola-55-bez-zmzh-rossiya-100g/
Сыры;Сыр творожный КАРАТ Виолетта с огурцами и зеленью 70%, без змж, 140г;99.99 ₽;https://lenta.com/product/325297-syr-tvorozhnyjj-violetta-s-ogurcami-i-zelenyu-70-bez-zmzh-rossiya-140g/
Сыры;Сыр творожный HOCHLAND Для кулинарии: для горячих и холодных блюд 65%, без змж, 180г;159.99 ₽;https://lenta.com/product/584923-syr-tvorozhnyjj-dlya-kulinarii-65-bez-zmzh-rossiya-180g/
Сыры;Сыр CHEESE GALLERY Пармезан 3 месяца 40%, без змж, 150г;219.99 ₽;https://lenta.com/product/695699-syr-parmezan-3-mes-40-bez-zmzh-rossiya-150g/
Сыры;Сыр полутвердый Голландский 45%, без змж, 170г;159.99 ₽;https://lenta.com/product/745356-syr-gollandskijj-45-fas-bez-zmzh-rossiya-170g/
Сыры;Сыр ЛЬВИНОЕ СЕРДЦЕ с козьим молоком 45%, без змж, 180г;239.99 ₽;https://lenta.com/product/710050-syr-s-kozim-molokom-45-bez-zmzh-rossiya-180g/
Сыры;Сыр GALBANI Буррата 50%, без змж, 500г;399.99 ₽;https://lenta.com/product/677158-syr-burrata-50-bez-zmzh-rossiya-500g/
Сыры;Сыр творожный BONFESTO Кремчиз Сливочный 65%, без змж, 140г;129.99 ₽;https://lenta.com/product/660292-syr-kremchiz-tvorozhnyjj-slivochnyjj-65-bez-zmzh-belarus-140g/
Сыры;Сыр ЛЕНТА Тильзитер 45%, нарезка, без змж, 150г;154.99 ₽;https://lenta.com/product/660195-syr-tilziter-45-narezka-bez-zmzh-rossiya-150g/
Сыры;Сыр мягкий ЛЕНТА Камамбер с белой плесенью 50%, без змж, 125г;199.99 ₽;https://lenta.com/product/883212-syr-myagkijj-s-belojj-plesenyu-kamamber-50-bez-zmzh-rossiya-125g/
Сыры;Сыр БРЕСТ-ЛИТОВСК Великокняжеский 46%, без змж, весовой;276.00 ₽;https://lenta.com/product/745353-syr-velikoknyazheskijj-46-bez-zmzh-ves-belarus/
Сыры;Сыр копченый БОГДАМИЛК Коса 40%, без змж, весовой;240.00 ₽;https://lenta.com/product/666623-syr-kosa-kopchenaya-40-fu-bez-zmzh-rossiya/
Сыры;Сыр КАБОШ Parmesan колотый от 6 месяцев 40%, без змж, 100г;184.99 ₽;https://lenta.com/product/698663-syr-parmesan-kolotyjj-ot-6-mes-40-bez-zmzh-rossiya-100g/
Сыры;Сыр творожный HOCHLAND Almette с вялеными томатами и базиликом 60%, без змж, 150г;129.99 ₽;https://lenta.com/product/774121-syr-almette-tvorozhnyjj-s-vyalen-tomatami-i-bazilikom-60-bez-zmzh-rossiya-150g/
Сыры;Тофу VEG`S с грибами, 250г;184.99 ₽;https://lenta.com/product/626594-tofu-s-gribami-rossiya-250g/
Сыры;Сыр MARCO PANATTI Пармезан выдержанный 6 месяцев 45%, без змж, 250г;299.99 ₽;https://lenta.com/product/881698-syr-parmezan-vyderzh-6-mes-45-bez-zmzh-rossiya-250g/
Сыры;Сыр DORBLU Шеф микс с голубой плесенью 56%, без змж, 100г;189.99 ₽;https://lenta.com/product/702939-syr-s-golubojj-plesenyu-shef-miks-56-bez-zmzh-rossiya-100g/
Сыры;Сыр NATURA Сливочный Легкий 30%, нарезка, без змж, 300г;439.99 ₽;https://lenta.com/product/685516-syr-slivochnyjj-legkijj-30-nar-bez-zmzh-rossiya-300g/
Сыры;Сыр творожный VIOLA c укропом, чесноком и петрушкой 66%, без змж, 140г;109.99 ₽;https://lenta.com/product/722720-syr-tvorozhnyjj-c-ukropom-chesnokom-i-petrushkojj-66-bez-zmzh-rossiya-140g/
Сыры;Продукт соевый REGALIO VEGAN Тофу Классический, 200г;119.99 ₽;https://lenta.com/product/610871-produkt-soevyjj-tofu-klassicheskijj-rossiya-200g/
Сыры;Сыр мягкий PRESIDENT Brie 60%, без змж, 200г;439.99 ₽;https://lenta.com/product/430636-syr-bri-myagkijj-60-bez-zmzh-rossiya-200g/
Сыры;Сыр полутвердый ЛАМБЕР 50% полшара, без змж, весовой;600.00 ₽;https://lenta.com/product/600223-syr-ptv-50-polshara-fu-bez-zmzh-ves-rossiya/
Сыры;Сыр полутвердый БЕЛЕБЕЕВСКИЙ Российский 50%, без змж, весовой;1099.99 ₽;https://lenta.com/product/900237-syr-ptv-rossijjskijj-50-bez-zmzh-ves-rossiya/
Сыры;Тофу ЛЕНТА LIFE Морская капуста, 120г;69.99 ₽;https://lenta.com/product/901952-tofu-morskaya-kapusta-rossiya-120g/
Сыры;Сыр БОНДЖОРНО моцарелла палочки мдж45% без змж;169.99 ₽;https://lenta.com/product/615846-syr-mocarella-palochki-mdzh45-bez-zmzh-626251-rossiya-120g/
